trip_id,start_time,completed_time,distance_meters,start_latitude,start_longitude,end_latitude,end_longitude,year,month,day,hour,tripDuration(minutes)
34470423,2019-01-15 12:37:39+00:00,2019-01-15 12:43:28+00:00,1058,38.2,-85.76,38.21,-85.76,2019,January,Tuesday,12,6.0
34467036,2019-01-15 12:16:22+00:00,2019-01-15 12:19:35+00:00,495,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,12,3.0
36131219,2019-01-24 12:22:42+00:00,2019-01-24 12:51:15+00:00,4680,38.23,-85.76,38.23,-85.77,2019,January,Thursday,12,29.0
36137458,2019-01-24 13:00:35+00:00,2019-01-24 13:06:18+00:00,1354,38.22,-85.76,38.21,-85.76,2019,January,Thursday,13,6.0
32185332,2019-01-02 13:52:36+00:00,2019-01-02 14:24:05+00:00,3670,38.26,-85.76,38.25,-85.75,2019,January,Wednesday,13,31.0
33159606,2019-01-08 08:17:25+00:00,2019-01-08 08:33:42+00:00,1421,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,8,16.0
33168504,2019-01-08 09:15:15+00:00,2019-01-08 09:17:50+00:00,353,38.2,-85.76,38.21,-85.76,2019,January,Tuesday,9,3.0
33510015,2019-01-10 08:44:44+00:00,2019-01-10 08:48:39+00:00,701,38.22,-85.76,38.22,-85.76,2019,January,Thursday,8,4.0
34469626,2019-01-15 12:32:06+00:00,2019-01-15 12:39:29+00:00,1957,38.22,-85.76,38.2,-85.76,2019,January,Tuesday,12,7.0
34620517,2019-01-16 10:19:57+00:00,2019-01-16 10:25:27+00:00,1133,38.21,-85.76,38.21,-85.76,2019,January,Wednesday,10,6.0
36397811,2019-01-25 17:17:57+00:00,2019-01-25 17:23:53+00:00,856,38.24,-85.76,38.25,-85.75,2019,January,Friday,17,6.0
36709037,2019-01-27 03:58:45+00:00,2019-01-27 04:10:12+00:00,2924,38.2,-85.79,38.21,-85.77,2019,January,Sunday,3,11.0
31958590,2019-01-01 04:28:20+00:00,2019-01-01 04:33:39+00:00,1572,38.23,-85.76,38.22,-85.76,2019,January,Tuesday,4,5.0
32171756,2019-01-02 12:13:56+00:00,2019-01-02 12:20:43+00:00,927,38.26,-85.76,38.25,-85.76,2019,January,Wednesday,12,7.0
34904917,2019-01-17 22:18:50+00:00,2019-01-17 22:32:37+00:00,1080,38.22,-85.75,38.22,-85.75,2019,January,Thursday,22,14.0
35981322,2019-01-23 15:50:55+00:00,2019-01-23 15:53:39+00:00,17,38.21,-85.76,38.21,-85.76,2019,January,Wednesday,15,3.0
36637258,2019-01-26 17:36:02+00:00,2019-01-26 19:08:41+00:00,1973,38.26,-85.76,38.26,-85.76,2019,January,Saturday,17,93.0
37082819,2019-01-29 02:58:25+00:00,2019-01-29 03:06:31+00:00,1916,38.21,-85.76,38.22,-85.75,2019,January,Tuesday,2,8.0
36409994,2019-01-25 18:20:02+00:00,2019-01-25 18:24:38+00:00,799,38.26,-85.76,38.25,-85.76,2019,January,Friday,18,5.0
36715113,2019-01-27 05:31:28+00:00,2019-01-27 05:34:14+00:00,470,38.26,-85.76,38.25,-85.76,2019,January,Sunday,5,3.0
37089255,2019-01-29 04:13:27+00:00,2019-01-29 04:15:25+00:00,1511,38.22,-85.75,38.22,-85.75,2019,January,Tuesday,4,2.0
32186179,2019-01-02 13:58:45+00:00,2019-01-02 14:19:17+00:00,2148,38.26,-85.76,38.26,-85.75,2019,January,Wednesday,13,21.0
32178007,2019-01-02 12:59:28+00:00,2019-01-02 14:36:02+00:00,3514,38.25,-85.76,38.26,-85.76,2019,January,Wednesday,12,97.0
32190303,2019-01-02 14:27:19+00:00,2019-01-02 14:40:29+00:00,1529,38.25,-85.76,38.25,-85.76,2019,January,Wednesday,14,13.0
32560058,2019-01-04 19:16:32+00:00,2019-01-04 19:21:54+00:00,327,38.26,-85.76,38.26,-85.76,2019,January,Friday,19,5.0
34612225,2019-01-16 09:36:05+00:00,2019-01-16 09:41:18+00:00,168,38.26,-85.75,38.26,-85.75,2019,January,Wednesday,9,5.0
34623436,2019-01-16 10:36:42+00:00,2019-01-16 10:39:22+00:00,486,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,10,3.0
36136467,2019-01-24 12:54:38+00:00,2019-01-24 13:00:07+00:00,726,38.22,-85.76,38.22,-85.76,2019,January,Thursday,12,5.0
36409171,2019-01-25 18:15:16+00:00,2019-01-25 18:46:06+00:00,1133,38.26,-85.76,38.26,-85.76,2019,January,Friday,18,31.0
36655412,2019-01-26 19:11:18+00:00,2019-01-26 19:20:27+00:00,1215,38.25,-85.75,38.25,-85.76,2019,January,Saturday,19,9.0
33161112,2019-01-08 08:28:06+00:00,2019-01-08 08:36:17+00:00,1461,38.22,-85.75,38.23,-85.76,2019,January,Tuesday,8,8.0
33636481,2019-01-10 21:00:25+00:00,2019-01-10 21:11:59+00:00,1398,38.21,-85.75,38.21,-85.75,2019,January,Thursday,21,12.0
34461866,2019-01-15 11:43:53+00:00,2019-01-15 13:07:11+00:00,1585,38.22,-85.76,38.21,-85.76,2019,January,Tuesday,11,83.0
35982096,2019-01-23 15:55:34+00:00,2019-01-23 16:01:23+00:00,1294,38.21,-85.76,38.2,-85.76,2019,January,Wednesday,15,6.0
36406377,2019-01-25 17:59:57+00:00,2019-01-25 18:09:45+00:00,1717,38.26,-85.76,38.26,-85.76,2019,January,Friday,17,10.0
36710380,2019-01-27 04:19:46+00:00,2019-01-27 04:30:25+00:00,1938,38.22,-85.75,38.22,-85.75,2019,January,Sunday,4,11.0
37025393,2019-01-28 17:09:36+00:00,2019-01-28 17:13:46+00:00,538,38.23,-85.76,38.24,-85.76,2019,January,Monday,17,4.0
37035432,2019-01-28 18:17:38+00:00,2019-01-28 18:20:16+00:00,444,38.22,-85.77,38.22,-85.76,2019,January,Monday,18,3.0
32179308,2019-01-02 13:09:08+00:00,2019-01-02 14:57:35+00:00,6390,38.21,-85.76,38.25,-85.75,2019,January,Wednesday,13,108.0
34625297,2019-01-16 10:46:47+00:00,2019-01-16 10:52:46+00:00,1884,38.22,-85.76,38.21,-85.77,2019,January,Wednesday,10,6.0
35983333,2019-01-23 16:02:49+00:00,2019-01-23 16:06:25+00:00,839,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,16,4.0
36413535,2019-01-25 18:40:06+00:00,2019-01-25 18:43:26+00:00,243,38.25,-85.76,38.26,-85.75,2019,January,Friday,18,3.0
37090784,2019-01-29 04:32:10+00:00,2019-01-29 04:38:33+00:00,1095,38.21,-85.76,38.22,-85.76,2019,January,Tuesday,4,6.0
37534019,2019-01-31 14:33:59+00:00,2019-01-31 14:37:44+00:00,1027,38.22,-85.76,38.21,-85.77,2019,January,Thursday,14,4.0
33169980,2019-01-08 09:24:06+00:00,2019-01-08 09:30:51+00:00,989,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,9,7.0
34471161,2019-01-15 12:42:35+00:00,2019-01-15 12:45:42+00:00,597,38.21,-85.76,38.22,-85.76,2019,January,Tuesday,12,3.0
34899364,2019-01-17 21:22:45+00:00,2019-01-17 21:34:07+00:00,1354,38.22,-85.76,38.21,-85.75,2019,January,Thursday,21,11.0
34904657,2019-01-17 22:16:04+00:00,2019-01-17 22:17:41+00:00,258,38.22,-85.76,38.22,-85.76,2019,January,Thursday,22,2.0
35978668,2019-01-23 15:34:41+00:00,2019-01-23 15:38:28+00:00,284,38.21,-85.75,38.21,-85.76,2019,January,Wednesday,15,4.0
36711385,2019-01-27 04:36:39+00:00,2019-01-27 04:39:44+00:00,880,38.22,-85.75,38.21,-85.76,2019,January,Sunday,4,3.0
32194712,2019-01-02 14:56:55+00:00,2019-01-02 14:59:17+00:00,794,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,14,2.0
32188418,2019-01-02 14:14:38+00:00,2019-01-02 14:36:17+00:00,958,38.26,-85.75,38.26,-85.76,2019,January,Wednesday,14,22.0
32187374,2019-01-02 14:07:10+00:00,2019-01-02 14:19:12+00:00,1836,38.26,-85.76,38.26,-85.75,2019,January,Wednesday,14,12.0
32186431,2019-01-02 14:00:41+00:00,2019-01-02 14:17:08+00:00,1647,38.26,-85.76,38.25,-85.75,2019,January,Wednesday,14,16.0
32178411,2019-01-02 13:02:32+00:00,2019-01-02 14:41:06+00:00,5270,38.25,-85.76,38.26,-85.76,2019,January,Wednesday,13,99.0
32157042,2019-01-02 10:29:03+00:00,2019-01-02 10:33:47+00:00,420,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,10,5.0
32904812,2019-01-06 15:28:09+00:00,2019-01-06 16:28:45+00:00,3960,38.26,-85.74,38.26,-85.74,2019,January,Sunday,15,61.0
34902585,2019-01-17 21:54:24+00:00,2019-01-17 21:59:21+00:00,356,38.22,-85.76,38.22,-85.76,2019,January,Thursday,21,5.0
36665095,2019-01-26 20:08:04+00:00,2019-01-26 20:14:15+00:00,164,38.25,-85.76,38.25,-85.76,2019,January,Saturday,20,6.0
36656736,2019-01-26 19:18:33+00:00,2019-01-26 19:29:46+00:00,1307,38.22,-85.69,38.23,-85.7,2019,January,Saturday,19,11.0
33482513,2019-01-10 05:02:03+00:00,2019-01-10 05:07:39+00:00,1114,38.21,-85.76,38.22,-85.76,2019,January,Thursday,5,6.0
34897094,2019-01-17 21:00:37+00:00,2019-01-17 21:04:35+00:00,780,38.26,-85.76,38.25,-85.76,2019,January,Thursday,21,4.0
35981288,2019-01-23 15:50:50+00:00,2019-01-23 15:54:24+00:00,904,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,15,4.0
36705768,2019-01-27 03:06:47+00:00,2019-01-27 03:20:34+00:00,3068,38.21,-85.76,38.2,-85.79,2019,January,Sunday,3,14.0
32185298,2019-01-02 13:52:22+00:00,2019-01-02 14:23:39+00:00,2954,38.26,-85.76,38.25,-85.75,2019,January,Wednesday,13,31.0
32193256,2019-01-02 14:47:20+00:00,2019-01-02 14:54:07+00:00,1996,38.22,-85.76,38.22,-85.75,2019,January,Wednesday,14,7.0
32151498,2019-01-02 09:48:44+00:00,2019-01-02 10:01:19+00:00,1467,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,9,13.0
34614282,2019-01-16 09:47:10+00:00,2019-01-16 09:52:00+00:00,423,38.22,-85.75,38.22,-85.76,2019,January,Wednesday,9,5.0
34606564,2019-01-16 09:04:27+00:00,2019-01-16 09:08:37+00:00,733,38.22,-85.76,38.21,-85.75,2019,January,Wednesday,9,4.0
36128294,2019-01-24 12:06:27+00:00,2019-01-24 12:20:43+00:00,3053,38.21,-85.76,38.21,-85.76,2019,January,Thursday,12,14.0
36652813,2019-01-26 18:55:41+00:00,2019-01-26 19:02:40+00:00,1309,38.23,-85.76,38.21,-85.75,2019,January,Saturday,18,7.0
36706927,2019-01-27 03:25:43+00:00,2019-01-27 03:34:37+00:00,1417,38.22,-85.71,38.23,-85.71,2019,January,Sunday,3,9.0
32894902,2019-01-06 14:35:45+00:00,2019-01-06 15:09:34+00:00,3181,38.22,-85.76,38.22,-85.77,2019,January,Sunday,14,34.0
32911762,2019-01-06 16:07:54+00:00,2019-01-06 16:16:20+00:00,2047,38.25,-85.74,38.26,-85.74,2019,January,Sunday,16,8.0
33535451,2019-01-10 11:09:09+00:00,2019-01-10 11:13:17+00:00,337,38.25,-85.76,38.25,-85.76,2019,January,Thursday,11,4.0
36136206,2019-01-24 12:53:02+00:00,2019-01-24 13:00:53+00:00,1285,38.21,-85.76,38.21,-85.76,2019,January,Thursday,12,8.0
36415906,2019-01-25 18:53:14+00:00,2019-01-25 18:57:47+00:00,868,38.23,-85.77,38.22,-85.76,2019,January,Friday,18,5.0
36661989,2019-01-26 19:49:10+00:00,2019-01-26 19:51:39+00:00,540,38.22,-85.76,38.22,-85.76,2019,January,Saturday,19,2.0
31955897,2019-01-01 03:47:17+00:00,2019-01-01 03:55:40+00:00,2645,38.26,-85.77,38.25,-85.75,2019,January,Tuesday,3,8.0
31958723,2019-01-01 04:30:18+00:00,2019-01-01 04:35:53+00:00,1845,38.25,-85.76,38.23,-85.76,2019,January,Tuesday,4,6.0
32188883,2019-01-02 14:17:56+00:00,2019-01-02 14:30:15+00:00,4082,38.23,-85.76,38.23,-85.73,2019,January,Wednesday,14,12.0
32185669,2019-01-02 13:55:06+00:00,2019-01-02 14:18:59+00:00,2749,38.26,-85.76,38.26,-85.75,2019,January,Wednesday,13,24.0
32186474,2019-01-02 14:01:03+00:00,2019-01-02 14:16:45+00:00,1829,38.26,-85.76,38.25,-85.75,2019,January,Wednesday,14,16.0
32178328,2019-01-02 13:01:55+00:00,2019-01-02 14:42:06+00:00,5177,38.25,-85.76,38.26,-85.76,2019,January,Wednesday,13,100.0
32169496,2019-01-02 11:58:02+00:00,2019-01-02 12:00:53+00:00,578,38.22,-85.76,38.21,-85.76,2019,January,Wednesday,11,3.0
33171620,2019-01-08 09:33:26+00:00,2019-01-08 09:57:56+00:00,3050,38.26,-85.76,38.26,-85.76,2019,January,Tuesday,9,24.0
33573451,2019-01-10 14:49:57+00:00,2019-01-10 14:57:12+00:00,1667,38.23,-85.76,38.23,-85.74,2019,January,Thursday,14,7.0
34472063,2019-01-15 12:48:38+00:00,2019-01-15 13:01:05+00:00,2642,38.23,-85.71,38.25,-85.7,2019,January,Tuesday,12,12.0
34479242,2019-01-15 13:38:57+00:00,2019-01-15 13:43:46+00:00,937,38.26,-85.76,38.26,-85.76,2019,January,Tuesday,13,5.0
34605483,2019-01-16 08:58:23+00:00,2019-01-16 09:00:59+00:00,20,38.25,-85.76,38.25,-85.76,2019,January,Wednesday,8,3.0
34611067,2019-01-16 09:29:50+00:00,2019-01-16 09:31:55+00:00,329,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,9,2.0
34615100,2019-01-16 09:51:40+00:00,2019-01-16 09:57:28+00:00,570,38.21,-85.76,38.22,-85.76,2019,January,Wednesday,9,6.0
34611176,2019-01-16 09:30:21+00:00,2019-01-16 09:41:17+00:00,401,38.26,-85.76,38.26,-85.76,2019,January,Wednesday,9,11.0
34901498,2019-01-17 21:43:51+00:00,2019-01-17 21:46:39+00:00,50,38.26,-85.76,38.26,-85.76,2019,January,Thursday,21,3.0
36145979,2019-01-24 13:48:17+00:00,2019-01-24 13:54:06+00:00,780,38.22,-85.76,38.21,-85.76,2019,January,Thursday,13,6.0
36412259,2019-01-25 18:32:56+00:00,2019-01-25 18:35:56+00:00,644,38.21,-85.76,38.22,-85.76,2019,January,Friday,18,3.0
32171529,2019-01-02 12:12:30+00:00,2019-01-02 12:20:38+00:00,1020,38.26,-85.76,38.25,-85.76,2019,January,Wednesday,12,8.0
34473096,2019-01-15 12:55:18+00:00,2019-01-15 12:59:16+00:00,1058,38.22,-85.76,38.21,-85.77,2019,January,Tuesday,12,4.0
34464544,2019-01-15 11:59:43+00:00,2019-01-15 12:02:08+00:00,437,38.23,-85.76,38.23,-85.76,2019,January,Tuesday,11,2.0
34467238,2019-01-15 12:17:46+00:00,2019-01-15 12:23:58+00:00,1307,38.2,-85.78,38.19,-85.79,2019,January,Tuesday,12,6.0
34476699,2019-01-15 13:20:17+00:00,2019-01-15 13:24:35+00:00,158,38.22,-85.76,38.21,-85.76,2019,January,Tuesday,13,4.0
34615462,2019-01-16 09:53:30+00:00,2019-01-16 09:54:07+00:00,75,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,9,1.0
34608410,2019-01-16 09:14:47+00:00,2019-01-16 09:18:51+00:00,783,38.22,-85.76,38.21,-85.77,2019,January,Wednesday,9,4.0
36140392,2019-01-24 13:17:39+00:00,2019-01-24 13:20:43+00:00,1054,38.22,-85.76,38.22,-85.76,2019,January,Thursday,13,3.0
36412919,2019-01-25 18:36:35+00:00,2019-01-25 18:39:14+00:00,187,38.22,-85.77,38.22,-85.77,2019,January,Friday,18,3.0
31954955,2019-01-01 03:33:04+00:00,2019-01-01 03:34:36+00:00,205,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,3,2.0
31956926,2019-01-01 04:02:03+00:00,2019-01-01 04:09:16+00:00,1555,38.23,-85.76,38.25,-85.76,2019,January,Tuesday,4,7.0
32186057,2019-01-02 13:57:50+00:00,2019-01-02 14:00:13+00:00,520,38.24,-85.76,38.24,-85.76,2019,January,Wednesday,13,2.0
32185673,2019-01-02 13:55:10+00:00,2019-01-02 14:19:08+00:00,2649,38.26,-85.76,38.26,-85.75,2019,January,Wednesday,13,24.0
32178257,2019-01-02 13:01:27+00:00,2019-01-02 14:36:06+00:00,3617,38.25,-85.76,38.25,-85.76,2019,January,Wednesday,13,95.0
32902220,2019-01-06 15:14:15+00:00,2019-01-06 15:34:26+00:00,3597,38.22,-85.76,38.25,-85.76,2019,January,Sunday,15,20.0
32897930,2019-01-06 14:50:52+00:00,2019-01-06 15:01:36+00:00,821,38.26,-85.76,38.26,-85.76,2019,January,Sunday,14,11.0
32904376,2019-01-06 15:25:46+00:00,2019-01-06 15:35:02+00:00,1042,38.26,-85.76,38.26,-85.75,2019,January,Sunday,15,9.0
32899405,2019-01-06 14:59:12+00:00,2019-01-06 16:12:51+00:00,4614,38.26,-85.76,38.26,-85.78,2019,January,Sunday,14,74.0
33162615,2019-01-08 08:38:01+00:00,2019-01-08 08:46:14+00:00,2362,38.26,-85.76,38.25,-85.74,2019,January,Tuesday,8,8.0
34611278,2019-01-16 09:30:55+00:00,2019-01-16 09:34:44+00:00,926,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,9,4.0
37026460,2019-01-28 17:15:46+00:00,2019-01-28 17:20:26+00:00,474,38.21,-85.76,38.21,-85.75,2019,January,Monday,17,5.0
37030244,2019-01-28 17:40:53+00:00,2019-01-28 17:44:03+00:00,655,38.22,-85.76,38.22,-85.76,2019,January,Monday,17,3.0
32156131,2019-01-02 10:22:17+00:00,2019-01-02 10:27:43+00:00,1155,38.23,-85.75,38.23,-85.76,2019,January,Wednesday,10,5.0
34612396,2019-01-16 09:37:01+00:00,2019-01-16 09:48:18+00:00,1460,38.22,-85.76,38.21,-85.75,2019,January,Wednesday,9,11.0
35980265,2019-01-23 15:44:05+00:00,2019-01-23 15:48:38+00:00,532,38.21,-85.76,38.21,-85.76,2019,January,Wednesday,15,5.0
36128625,2019-01-24 12:08:18+00:00,2019-01-24 12:12:25+00:00,868,38.22,-85.76,38.22,-85.75,2019,January,Thursday,12,4.0
36128515,2019-01-24 12:07:40+00:00,2019-01-24 12:16:06+00:00,1738,38.22,-85.76,38.22,-85.77,2019,January,Thursday,12,8.0
36654661,2019-01-26 19:06:50+00:00,2019-01-26 19:20:32+00:00,1521,38.25,-85.75,38.25,-85.76,2019,January,Saturday,19,14.0
36655433,2019-01-26 19:11:26+00:00,2019-01-26 19:17:23+00:00,745,38.22,-85.78,38.23,-85.77,2019,January,Saturday,19,6.0
37032178,2019-01-28 17:54:12+00:00,2019-01-28 17:58:17+00:00,1022,38.22,-85.76,38.22,-85.75,2019,January,Monday,17,4.0
34610889,2019-01-16 09:28:55+00:00,2019-01-16 09:33:38+00:00,679,38.22,-85.75,38.21,-85.76,2019,January,Wednesday,9,5.0
34902887,2019-01-17 21:57:22+00:00,2019-01-17 22:04:32+00:00,1503,38.26,-85.76,38.26,-85.76,2019,January,Thursday,21,7.0
35970294,2019-01-23 14:44:48+00:00,2019-01-23 15:05:13+00:00,3851,38.26,-85.76,38.23,-85.76,2019,January,Wednesday,14,20.0
36400157,2019-01-25 17:28:33+00:00,2019-01-25 17:37:41+00:00,1338,38.23,-85.76,38.23,-85.77,2019,January,Friday,17,9.0
36662556,2019-01-26 19:52:22+00:00,2019-01-26 19:56:38+00:00,1023,38.22,-85.76,38.21,-85.76,2019,January,Saturday,19,4.0
33723901,2019-01-11 10:34:38+00:00,2019-01-11 10:43:29+00:00,1387,38.21,-85.76,38.2,-85.76,2019,January,Friday,10,9.0
33564329,2019-01-10 13:58:56+00:00,2019-01-10 14:02:25+00:00,495,38.22,-85.76,38.22,-85.76,2019,January,Thursday,13,3.0
34615266,2019-01-16 09:52:29+00:00,2019-01-16 09:54:24+00:00,410,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,9,2.0
34614094,2019-01-16 09:46:10+00:00,2019-01-16 10:15:18+00:00,2355,38.25,-85.75,38.26,-85.76,2019,January,Wednesday,9,29.0
36135584,2019-01-24 12:49:16+00:00,2019-01-24 13:22:58+00:00,4159,38.25,-85.75,38.25,-85.75,2019,January,Thursday,12,34.0
36135321,2019-01-24 12:47:40+00:00,2019-01-24 12:51:04+00:00,568,38.21,-85.76,38.22,-85.76,2019,January,Thursday,12,3.0
32895056,2019-01-06 14:36:22+00:00,2019-01-06 15:09:17+00:00,3205,38.22,-85.76,38.22,-85.77,2019,January,Sunday,14,33.0
32908726,2019-01-06 15:50:05+00:00,2019-01-06 15:55:40+00:00,811,38.22,-85.76,38.21,-85.76,2019,January,Sunday,15,6.0
34470996,2019-01-15 12:41:30+00:00,2019-01-15 12:44:49+00:00,401,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,12,3.0
34472074,2019-01-15 12:48:44+00:00,2019-01-15 12:54:14+00:00,686,38.22,-85.76,38.21,-85.75,2019,January,Tuesday,12,6.0
34902321,2019-01-17 21:51:43+00:00,2019-01-17 21:53:47+00:00,42,38.22,-85.76,38.22,-85.76,2019,January,Thursday,21,2.0
32897391,2019-01-06 14:48:14+00:00,2019-01-06 15:01:42+00:00,1624,38.23,-85.76,38.24,-85.76,2019,January,Sunday,14,13.0
33157811,2019-01-08 08:05:51+00:00,2019-01-08 08:08:13+00:00,326,38.22,-85.76,38.22,-85.75,2019,January,Tuesday,8,2.0
33157532,2019-01-08 08:03:57+00:00,2019-01-08 08:08:18+00:00,511,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,8,4.0
33503691,2019-01-10 08:03:35+00:00,2019-01-10 08:04:18+00:00,21,38.25,-85.75,38.25,-85.75,2019,January,Thursday,8,1.0
33533537,2019-01-10 10:58:41+00:00,2019-01-10 11:12:47+00:00,1305,38.22,-85.76,38.22,-85.76,2019,January,Thursday,10,14.0
34606175,2019-01-16 09:02:11+00:00,2019-01-16 09:09:01+00:00,1763,38.22,-85.76,38.21,-85.76,2019,January,Wednesday,9,7.0
34625950,2019-01-16 10:50:08+00:00,2019-01-16 10:52:45+00:00,554,38.21,-85.76,38.22,-85.76,2019,January,Wednesday,10,3.0
36129616,2019-01-24 12:14:03+00:00,2019-01-24 12:18:29+00:00,690,38.21,-85.76,38.21,-85.76,2019,January,Thursday,12,4.0
37092893,2019-01-29 04:54:42+00:00,2019-01-29 04:57:34+00:00,249,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,4,3.0
32188424,2019-01-02 14:14:38+00:00,2019-01-02 14:31:23+00:00,7,38.25,-85.76,38.25,-85.75,2019,January,Wednesday,14,17.0
32560018,2019-01-04 19:16:19+00:00,2019-01-04 19:18:54+00:00,322,38.26,-85.76,38.26,-85.76,2019,January,Friday,19,3.0
33503493,2019-01-10 08:02:09+00:00,2019-01-10 08:03:00+00:00,84,38.25,-85.75,38.25,-85.75,2019,January,Thursday,8,1.0
34472879,2019-01-15 12:53:57+00:00,2019-01-15 12:58:44+00:00,1246,38.22,-85.76,38.22,-85.77,2019,January,Tuesday,12,5.0
36145480,2019-01-24 13:46:01+00:00,2019-01-24 13:51:42+00:00,1462,38.22,-85.76,38.23,-85.75,2019,January,Thursday,13,6.0
36652715,2019-01-26 18:55:06+00:00,2019-01-26 19:17:51+00:00,4597,38.21,-85.76,38.25,-85.76,2019,January,Saturday,18,23.0
36659871,2019-01-26 19:37:12+00:00,2019-01-26 19:48:06+00:00,469,38.22,-85.76,38.22,-85.76,2019,January,Saturday,19,11.0
37233683,2019-01-29 21:37:48+00:00,2019-01-29 21:50:11+00:00,116,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,21,12.0
32898544,2019-01-06 14:54:28+00:00,2019-01-06 15:34:45+00:00,35,38.22,-85.76,38.22,-85.76,2019,January,Sunday,14,40.0
33167470,2019-01-08 09:08:47+00:00,2019-01-08 09:20:52+00:00,3506,38.22,-85.76,38.26,-85.76,2019,January,Tuesday,9,12.0
34465723,2019-01-15 12:07:42+00:00,2019-01-15 12:13:31+00:00,1298,38.22,-85.76,38.22,-85.75,2019,January,Tuesday,12,6.0
34464556,2019-01-15 11:59:48+00:00,2019-01-15 12:06:36+00:00,784,38.22,-85.77,38.22,-85.76,2019,January,Tuesday,11,7.0
36138986,2019-01-24 13:10:04+00:00,2019-01-24 13:12:22+00:00,238,38.22,-85.76,38.22,-85.76,2019,January,Thursday,13,2.0
36656296,2019-01-26 19:16:01+00:00,2019-01-26 19:26:18+00:00,814,38.22,-85.76,38.22,-85.76,2019,January,Saturday,19,10.0
37092691,2019-01-29 04:52:47+00:00,2019-01-29 04:56:54+00:00,737,38.22,-85.76,38.22,-85.77,2019,January,Tuesday,4,4.0
33167654,2019-01-08 09:09:54+00:00,2019-01-08 09:38:26+00:00,3064,38.24,-85.73,38.25,-85.75,2019,January,Tuesday,9,29.0
33534531,2019-01-10 11:04:06+00:00,2019-01-10 11:11:07+00:00,1314,38.2,-85.76,38.22,-85.75,2019,January,Thursday,11,7.0
36655216,2019-01-26 19:10:07+00:00,2019-01-26 19:21:27+00:00,1160,38.26,-85.76,38.25,-85.75,2019,January,Saturday,19,11.0
37023422,2019-01-28 16:57:14+00:00,2019-01-28 17:05:24+00:00,1496,38.22,-85.77,38.22,-85.76,2019,January,Monday,16,8.0
37027216,2019-01-28 17:20:43+00:00,2019-01-28 17:36:40+00:00,1167,38.21,-85.76,38.21,-85.76,2019,January,Monday,17,16.0
37091222,2019-01-29 04:37:10+00:00,2019-01-29 04:40:46+00:00,620,38.22,-85.75,38.22,-85.76,2019,January,Tuesday,4,4.0
32177520,2019-01-02 12:55:25+00:00,2019-01-02 12:58:45+00:00,223,38.25,-85.76,38.25,-85.76,2019,January,Wednesday,12,3.0
33531683,2019-01-10 10:48:32+00:00,2019-01-10 11:02:37+00:00,1155,38.25,-85.76,38.26,-85.76,2019,January,Thursday,10,14.0
34614120,2019-01-16 09:46:13+00:00,2019-01-16 09:50:54+00:00,1236,38.21,-85.75,38.21,-85.76,2019,January,Wednesday,9,5.0
34612151,2019-01-16 09:35:38+00:00,2019-01-16 09:40:13+00:00,1142,38.25,-85.75,38.25,-85.74,2019,January,Wednesday,9,5.0
32903726,2019-01-06 15:22:07+00:00,2019-01-06 16:03:57+00:00,2167,38.26,-85.76,38.26,-85.76,2019,January,Sunday,15,42.0
32905658,2019-01-06 15:32:48+00:00,2019-01-06 16:29:11+00:00,1511,38.26,-85.76,38.26,-85.76,2019,January,Sunday,15,56.0
36135889,2019-01-24 12:51:10+00:00,2019-01-24 12:59:33+00:00,1709,38.21,-85.76,38.21,-85.76,2019,January,Thursday,12,8.0
32581176,2019-01-04 22:07:07+00:00,2019-01-04 22:19:48+00:00,1820,38.24,-85.72,38.24,-85.72,2019,January,Friday,22,13.0
33568257,2019-01-10 14:20:44+00:00,2019-01-10 14:24:12+00:00,375,38.22,-85.76,38.22,-85.76,2019,January,Thursday,14,3.0
34471394,2019-01-15 12:44:08+00:00,2019-01-15 12:50:23+00:00,1618,38.21,-85.76,38.23,-85.76,2019,January,Tuesday,12,6.0
34472211,2019-01-15 12:49:38+00:00,2019-01-15 12:55:16+00:00,1469,38.22,-85.76,38.23,-85.76,2019,January,Tuesday,12,6.0
35976386,2019-01-23 15:21:20+00:00,2019-01-23 15:25:41+00:00,685,38.21,-85.75,38.21,-85.76,2019,January,Wednesday,15,4.0
36120609,2019-01-24 11:25:55+00:00,2019-01-24 12:10:41+00:00,965,38.22,-85.76,38.22,-85.76,2019,January,Thursday,11,45.0
